Base_HR,Base_EDA,HR,EDA,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,EDA_difference,HR_difference,Trust_level
77.25,1.25,69.62,3.14,0.7179509,0.03939025,0.2088591,0.03905497,0.04726128,0.01090648,0.01146579,1.89,-7.63,Gradual_distrust
77.25,1.25,69.25,3.12,0.7315217,0.03914073,0.199374,0.04123871,0.04705838,0.01012771,0.01065355,1.87,-8,Gradual_distrust
77.25,1.25,68.95,3.18,0.7593024,0.04052644,0.1817253,0.04261716,0.04560981,0.009154787,0.009785937,1.93,-8.3,Gradual_distrust
77.25,1.25,68.67,3.2,0.7789491,0.04156892,0.1702542,0.04419909,0.04452767,0.008131236,0.00946252,1.95,-8.58,Gradual_distrust
77.25,1.25,68.37,3.16,0.7805802,0.04302607,0.170914,0.04499823,0.04401808,0.007789283,0.00999692,1.91,-8.88,Gradual_distrust
77.25,1.25,67.95,3.09,0.7822112,0.04448321,0.1715738,0.04579737,0.04350849,0.007447331,0.01053132,1.84,-9.3,Gradual_distrust
77.25,1.25,67.53,3.01,0.7748249,0.04359971,0.1801971,0.04913983,0.0421851,0.00689525,0.01091332,1.76,-9.72,Gradual_distrust
77.25,1.25,67.15,3.06,0.7657543,0.042101,0.186935,0.0529981,0.0411208,0.00640722,0.01054939,1.81,-10.1,Gradual_distrust
77.25,1.25,66.8,3.04,0.7556034,0.04049832,0.1937589,0.0584603,0.04012933,0.005880393,0.009837353,1.79,-10.45,Gradual_distrust
77.25,1.25,66.48,3.06,0.7438,0.03918488,0.2025571,0.06525481,0.03955417,0.005334237,0.008951092,1.81,-10.77,Gradual_distrust
77.25,1.25,66.1,3.12,0.7339245,0.03859932,0.2098216,0.07075302,0.03937443,0.004818581,0.008070124,1.87,-11.15,Gradual_distrust
77.25,1.25,65.75,3.04,0.7231969,0.03877698,0.220582,0.07256248,0.03957369,0.004292883,0.00720584,1.79,-11.5,Gradual_distrust
77.25,1.25,65.55,3.07,0.7075979,0.04098756,0.2358134,0.07622706,0.03950917,0.003782621,0.006207548,1.82,-11.7,Gradual_distrust
77.25,1.25,65.33,3.01,0.6960155,0.04400539,0.245916,0.07778418,0.03915265,0.003415008,0.005512889,1.76,-11.92,Gradual_distrust
77.25,1.25,65.12,3.04,0.6907527,0.04577287,0.2504352,0.07897753,0.03901974,0.003224027,0.005194778,1.79,-12.13,Gradual_distrust
77.25,1.25,64.88,2.99,0.6678773,0.05378559,0.2683205,0.07271842,0.03853732,0.002873937,0.004476075,1.74,-12.37,Gradual_distrust
77.25,1.25,64.65,2.97,0.6575108,0.05934047,0.2763544,0.0694306,0.03826389,0.002711144,0.004075488,1.72,-12.6,Gradual_distrust
77.25,1.25,64.47,2.92,0.6464847,0.0671485,0.2810301,0.06845181,0.03800837,0.002574034,0.003769374,1.67,-12.78,Gradual_distrust
77.25,1.25,64.32,2.89,0.6444787,0.06967553,0.2802847,0.06930155,0.0378133,0.002477655,0.00381188,1.64,-12.93,Gradual_distrust
77.25,1.25,64.23,2.81,0.6424727,0.07220257,0.2795393,0.07015128,0.03761823,0.002381275,0.003854386,1.56,-13.02,Gradual_distrust
77.25,1.25,64.43,2.95,0.631614,0.07680409,0.2858527,0.06808376,0.03677456,0.002054241,0.00409732,1.7,-12.82,Gradual_distrust
77.25,1.25,64.62,2.96,0.6265838,0.07656788,0.2887565,0.06569534,0.03656425,0.002133125,0.004599649,1.71,-12.63,Gradual_distrust
77.25,1.25,64.78,2.93,0.6243776,0.07606069,0.287171,0.06209718,0.0367896,0.002769124,0.005842432,1.68,-12.47,Gradual_distrust
77.25,1.25,64.9,2.98,0.6265163,0.07465134,0.280253,0.06012218,0.03741087,0.00403679,0.007556121,1.73,-12.35,Gradual_distrust
77.25,1.25,65,3.04,0.6298894,0.07310051,0.274328,0.0598148,0.03786946,0.004905323,0.008604852,1.79,-12.25,Gradual_distrust
77.25,1.25,65.13,3.04,0.6351057,0.07185771,0.2631695,0.05837155,0.03863038,0.006211972,0.0103961,1.79,-12.12,Gradual_distrust
77.25,1.25,65.25,2.92,0.6399438,0.07151664,0.2515533,0.05556753,0.03965399,0.00735032,0.01267041,1.67,-12,Gradual_distrust
77.25,1.25,65.3,2.96,0.644962,0.07288747,0.2382485,0.05254532,0.04093197,0.008483415,0.01499478,1.71,-11.95,Gradual_distrust
77.25,1.25,91.82,2.59,0.6495808,0.07490382,0.2260217,0.05006263,0.0419061,0.009293724,0.01604408,1.34,14.57,Gradual_distrust
77.25,1.25,91.5,2.59,0.656589,0.08040211,0.2088643,0.04675163,0.04323038,0.009734932,0.01619776,1.34,14.25,Gradual_distrust
77.25,1.25,91.23,2.64,0.6597813,0.08382425,0.2013646,0.04527261,0.04390754,0.009904992,0.01593408,1.39,13.98,Gradual_distrust
77.25,1.25,90.98,2.68,0.6644717,0.08889282,0.1911613,0.04263167,0.04462244,0.01013462,0.0157274,1.43,13.73,Gradual_distrust
77.25,1.25,90.73,2.68,0.6724461,0.09579105,0.1760753,0.04017263,0.04634016,0.01060411,0.01635848,1.43,13.48,Gradual_distrust
77.25,1.25,90.52,2.68,0.678087,0.0999457,0.1664797,0.03883207,0.04772698,0.01097981,0.01716647,1.43,13.27,Gradual_distrust
77.25,1.25,90.3,2.68,0.6840923,0.1027177,0.1572004,0.03788437,0.04891121,0.01097093,0.01967922,1.43,13.05,Gradual_distrust
77.25,1.25,90.08,2.61,0.6899042,0.1045002,0.1492479,0.0379752,0.05018021,0.01075384,0.02150451,1.36,12.83,Gradual_distrust
77.25,1.25,89.98,2.59,0.693442,0.1066443,0.143575,0.03858334,0.05177775,0.01064108,0.02227537,1.34,12.73,Gradual_distrust
77.25,1.25,89.87,2.58,0.6978959,0.1091641,0.1364167,0.03965382,0.05400854,0.01095952,0.02349299,1.33,12.62,Gradual_distrust
77.25,1.25,89.83,2.59,0.7017387,0.1115296,0.1300926,0.04038443,0.05665644,0.01152748,0.0249947,1.34,12.58,Gradual_distrust
77.25,1.25,89.72,2.62,0.7027172,0.1161202,0.1242807,0.04396702,0.06091008,0.01218188,0.0266643,1.37,12.47,Gradual_distrust
77.25,1.25,89.37,2.63,0.7025662,0.1195936,0.1203434,0.04661844,0.06520737,0.01283304,0.028334,1.38,12.12,Gradual_distrust
77.25,1.25,89.02,2.65,0.6965389,0.1292746,0.115528,0.05174934,0.07199555,0.01419285,0.03039449,1.4,11.77,Gradual_distrust
77.25,1.25,88.65,2.67,0.6940877,0.1329838,0.1138365,0.05392836,0.07431667,0.01476766,0.03121702,1.42,11.4,Gradual_distrust
77.25,1.25,87.98,2.67,0.6916367,0.1366929,0.112145,0.05610738,0.0766378,0.01534247,0.03203955,1.42,10.73,Gradual_distrust
77.25,1.25,87.32,2.62,0.6870638,0.1416397,0.1097829,0.06097235,0.08099054,0.01656447,0.03546492,1.37,10.07,Gradual_distrust
77.25,1.25,86.73,2.64,0.683543,0.1442118,0.1101633,0.06485877,0.08312055,0.01693816,0.0374996,1.39,9.48,Gradual_distrust
77.25,1.25,85.98,2.6,0.6806974,0.1453881,0.1112881,0.06873295,0.08490322,0.01718415,0.03930996,1.35,8.73,Gradual_distrust
77.25,1.25,85.27,2.53,0.6777219,0.1446239,0.1137877,0.07116625,0.08688429,0.01726242,0.04178368,1.28,8.02,Gradual_distrust
77.25,1.25,84.65,2.67,0.6758665,0.1432978,0.1164034,0.07334643,0.08823031,0.0170201,0.04284852,1.42,7.4,Gradual_distrust
77.25,1.25,83.97,2.55,0.6740112,0.1419717,0.1190192,0.0755266,0.08957634,0.01677779,0.04391335,1.3,6.72,Gradual_distrust
77.25,1.25,83.4,2.53,0.6718761,0.1395531,0.1216873,0.07873698,0.09270327,0.01635895,0.04416849,1.28,6.15,Gradual_distrust
77.25,1.25,83.03,2.52,0.6708023,0.1387334,0.122705,0.07970637,0.09363383,0.01626144,0.04404936,1.27,5.78,Gradual_distrust
77.25,1.25,82.43,2.52,0.6659414,0.1353597,0.125983,0.07841045,0.09679944,0.01617308,0.04370036,1.27,5.18,Gradual_distrust
77.25,1.25,81.8,2.49,0.6634525,0.1327699,0.1282169,0.07800249,0.09869774,0.01576137,0.04253371,1.24,4.55,Gradual_distrust
77.25,1.25,81.07,2.66,0.6607518,0.1304056,0.1297875,0.07712588,0.1005524,0.01543956,0.04157349,1.41,3.82,Gradual_distrust
77.25,1.25,80.35,2.83,0.6586864,0.128841,0.1309134,0.07630454,0.1021348,0.01535114,0.04119609,1.58,3.1,Gradual_distrust
77.25,1.25,80.48,2.86,0.6475862,0.1216939,0.1385338,0.070453,0.1065287,0.0169336,0.04229097,1.61,3.23,Gradual_distrust
77.25,1.25,80.5,2.82,0.6438639,0.1167494,0.1430534,0.06740151,0.1068325,0.01742528,0.0426187,1.57,3.25,Gradual_distrust
77.25,1.25,80.47,2.79,0.6420266,0.1112861,0.1472379,0.06471317,0.1063363,0.01731796,0.04236405,1.54,3.22,Gradual_distrust
77.25,1.25,80.42,2.82,0.640731,0.1059235,0.150816,0.06263148,0.1050443,0.01725108,0.04200102,1.57,3.17,Gradual_distrust
77.25,1.25,80.33,2.78,0.6410638,0.102276,0.1531067,0.06097813,0.1037009,0.01697754,0.0417082,1.53,3.08,Gradual_distrust
77.25,1.25,80.15,2.79,0.6413965,0.09862848,0.1553973,0.05932477,0.1023576,0.016704,0.04141538,1.54,2.9,Gradual_distrust
77.25,1.25,79.87,2.75,0.6419979,0.08743593,0.1624174,0.05840243,0.09597576,0.0156126,0.03934618,1.5,2.62,Gradual_distrust
77.25,1.25,79.62,2.73,0.6419788,0.08257164,0.1662365,0.05897594,0.09225104,0.01502611,0.03828575,1.48,2.37,Gradual_distrust
77.25,1.25,79.43,2.71,0.6419366,0.08035625,0.1682683,0.0592425,0.09037161,0.01475242,0.03763606,1.46,2.18,Gradual_distrust
77.25,1.25,79.3,2.72,0.6415876,0.07523444,0.173207,0.05886189,0.08536778,0.0143232,0.03650524,1.47,2.05,Gradual_distrust
77.25,1.25,79.12,2.7,0.6410515,0.07369859,0.1755948,0.0586838,0.08334367,0.01412921,0.03605362,1.45,1.87,Gradual_distrust
77.25,1.25,78.95,2.68,0.6405156,0.07216274,0.1779827,0.05850571,0.08131957,0.01393523,0.035602,1.43,1.7,Gradual_distrust
77.25,1.25,64.87,1.56,0.8311455,0.02613127,0.1992927,0.05210135,0.02686682,0.01113652,0.009169054,0.31,-12.38,Gradual_distrust
77.25,1.25,65.05,1.56,0.833778,0.02655356,0.1823027,0.05192605,0.02627721,0.01001055,0.009307692,0.31,-12.2,Gradual_distrust
77.25,1.25,65.23,1.55,0.8364106,0.02697584,0.1653128,0.05175076,0.02568761,0.008884579,0.009446329,0.3,-12.02,Gradual_distrust
77.25,1.25,65.37,1.55,0.8293324,0.02520481,0.1462064,0.08459514,0.02358879,0.006878984,0.008154455,0.3,-11.88,Gradual_distrust
77.25,1.25,65.5,1.55,0.8132442,0.02476514,0.1716077,0.1020747,0.02040793,0.006291006,0.007621725,0.3,-11.75,Gradual_distrust
77.25,1.25,65.65,1.56,0.8060138,0.02381602,0.1851437,0.1081758,0.01943881,0.007063288,0.007627864,0.31,-11.6,Gradual_distrust
77.25,1.25,65.82,1.55,0.7987832,0.0228669,0.1986797,0.1142769,0.01846968,0.007835572,0.007634003,0.3,-11.43,Gradual_distrust
77.25,1.25,65.97,1.55,0.7870236,0.02149672,0.2258621,0.1178823,0.01751547,0.008722899,0.007492639,0.3,-11.28,Gradual_distrust
77.25,1.25,66.08,1.55,0.7716305,0.01944251,0.2665423,0.1215874,0.0165722,0.01018921,0.007382982,0.3,-11.17,Gradual_distrust
77.25,1.25,66.2,1.55,0.7604809,0.01809542,0.2966482,0.1211318,0.01604677,0.01171276,0.007557603,0.3,-11.05,Gradual_distrust
77.25,1.25,66.3,1.51,0.7553051,0.01742982,0.3110527,0.1210862,0.01578852,0.01243388,0.007652088,0.26,-10.95,Gradual_distrust
77.25,1.25,66.37,1.53,0.7350334,0.01541951,0.362409,0.1190491,0.01515704,0.01423317,0.007686009,0.28,-10.88,Gradual_distrust
77.25,1.25,66.47,1.48,0.7325151,0.01403003,0.3753935,0.123765,0.01467371,0.01507542,0.007875488,0.23,-10.78,Gradual_distrust
77.25,1.25,66.62,1.48,0.7338148,0.01440427,0.3802486,0.1225002,0.01460833,0.01644511,0.008343911,0.23,-10.63,Gradual_distrust
77.25,1.25,66.77,1.48,0.7383485,0.01609367,0.3797693,0.1171049,0.01446766,0.01767303,0.008842689,0.23,-10.48,Gradual_distrust
77.25,1.25,66.95,1.49,0.7421177,0.01733835,0.3789995,0.1098484,0.01429422,0.01880785,0.008968199,0.24,-10.3,Gradual_distrust
77.25,1.25,67.23,1.49,0.7481838,0.01811698,0.3744211,0.1037032,0.01410447,0.01906417,0.008994948,0.24,-10.02,Gradual_distrust
77.25,1.25,67.55,1.48,0.7486874,0.01852507,0.3813232,0.09786198,0.01412636,0.01894466,0.008677049,0.23,-9.7,Gradual_distrust
77.25,1.25,67.82,1.48,0.7460494,0.01924345,0.3940347,0.09083156,0.01418477,0.01890101,0.008658234,0.23,-9.43,Gradual_distrust
77.25,1.25,68.07,1.48,0.7435638,0.01972001,0.4054702,0.08394832,0.01422581,0.01883776,0.009266865,0.23,-9.18,Gradual_distrust
77.25,1.25,68.33,1.48,0.7427899,0.02012072,0.4115073,0.07930192,0.01427289,0.01894793,0.009603165,0.23,-8.92,Gradual_distrust
77.25,1.25,68.57,1.47,0.7386929,0.0214945,0.4252938,0.07328857,0.01443843,0.01868848,0.009875784,0.22,-8.68,Gradual_distrust
77.25,1.25,68.8,1.47,0.662943,0.02094175,0.448835,0.06342562,0.01314129,0.01911244,0.01015931,0.22,-8.45,Gradual_distrust
77.25,1.25,69.02,1.47,0.6674589,0.02196263,0.4537411,0.0609833,0.01332152,0.01947742,0.01039608,0.22,-8.23,Gradual_distrust
77.25,1.25,69.27,1.52,0.6779031,0.0237936,0.4562431,0.05700735,0.01364859,0.02026168,0.01130121,0.27,-7.98,Gradual_distrust
77.25,1.25,69.48,1.55,0.6880407,0.02505262,0.4544968,0.05547348,0.01393154,0.02054404,0.01175357,0.3,-7.77,Gradual_distrust
77.25,1.25,69.6,1.55,0.7059796,0.02682492,0.4376124,0.05721257,0.0145032,0.0201345,0.01186881,0.3,-7.65,Gradual_distrust
77.25,1.25,69.72,1.54,0.7174657,0.02771139,0.425981,0.06032725,0.01490628,0.01963132,0.01170296,0.29,-7.53,Gradual_distrust
77.25,1.25,69.77,1.57,0.7276492,0.02805642,0.4148111,0.06696724,0.01526361,0.01833004,0.01134061,0.32,-7.48,Gradual_distrust
77.25,1.25,69.8,1.59,0.7348039,0.02794426,0.4073139,0.07664108,0.0156071,0.01653564,0.01071148,0.34,-7.45,Gradual_distrust
77.25,1.25,69.83,1.61,0.7416247,0.02759075,0.3981408,0.08563793,0.01611383,0.01486389,0.01001322,0.36,-7.42,Gradual_distrust
77.25,1.25,69.85,1.6,0.7522342,0.02718267,0.3786852,0.1040729,0.01702354,0.01336564,0.00939744,0.35,-7.4,Gradual_distrust
77.25,1.25,69.83,1.66,0.7670324,0.02807397,0.3410273,0.1341163,0.01919019,0.011746,0.009063257,0.41,-7.42,Gradual_distrust
77.25,1.25,69.83,1.73,0.7783327,0.03000815,0.3075413,0.1498152,0.02162384,0.01150431,0.009724769,0.48,-7.42,Gradual_distrust
77.25,1.25,69.8,1.74,0.7890704,0.03318686,0.2755411,0.1587461,0.02424826,0.01197448,0.01044035,0.49,-7.45,Gradual_distrust
77.25,1.25,69.77,1.73,0.8052552,0.04049387,0.2282238,0.1640923,0.02867671,0.01428379,0.01099436,0.48,-7.48,Gradual_distrust
77.25,1.25,69.73,1.71,0.8151172,0.04606447,0.2005067,0.1633925,0.03134764,0.01604437,0.01099147,0.46,-7.52,Gradual_distrust
77.25,1.25,69.7,1.7,0.864401,0.02442566,0.08401182,0.01261461,0.0322638,0.000042898,0.00130529,0.45,-7.55,Gradual_distrust
77.25,1.25,69.65,1.76,0.813006,0.05278756,0.07618625,0.07864768,0.0291242,0.000091861,0.001829127,0.51,-7.6,Gradual_distrust
77.25,1.25,69.63,1.76,0.7616109,0.0811495,0.06836067,0.1446809,0.02598459,0.000140823,0.002352966,0.51,-7.62,Gradual_distrust
77.25,1.25,74.62,3.15,0.7552121,0.08402129,0.09480746,0.2290122,0.02066537,0.000617511,0.003840836,1.9,-2.63,Gradual_distrust
77.25,1.25,74.67,3.05,0.7514707,0.07832405,0.09225942,0.2347588,0.01943205,0.000889348,0.004323519,1.8,-2.58,Gradual_distrust
77.25,1.25,74.67,3.03,0.7477292,0.07262681,0.08971138,0.2405055,0.01819874,0.001161185,0.004806202,1.78,-2.58,Gradual_distrust
77.25,1.25,74.63,3.03,0.7439878,0.06692958,0.08716335,0.2462521,0.01696543,0.001433022,0.005288885,1.78,-2.62,Gradual_distrust
77.25,1.25,74.55,3.03,0.7344764,0.05645063,0.09416749,0.2663455,0.01533736,0.002479507,0.005576256,1.78,-2.7,Gradual_distrust
77.25,1.25,74.4,3.03,0.7315117,0.0503981,0.09841047,0.2755856,0.01451595,0.003332074,0.005852663,1.78,-2.85,Gradual_distrust
77.25,1.25,74.27,2.99,0.7321056,0.04378589,0.1039336,0.2780536,0.01421583,0.004671629,0.00617509,1.74,-2.98,Gradual_distrust
77.25,1.25,74.08,2.98,0.7321504,0.03911904,0.108506,0.2792948,0.0142288,0.005793766,0.006332695,1.73,-3.17,Gradual_distrust
77.25,1.25,73.88,2.96,0.7322434,0.03490836,0.1150483,0.279371,0.0138964,0.006738879,0.007006081,1.71,-3.37,Gradual_distrust
77.25,1.25,73.68,3.02,0.8323066,0.002300677,0.2238785,0.1345334,0.01608432,0.01843899,0.04056066,1.77,-3.57,Gradual_distrust
77.25,1.25,73.43,3.04,0.8336968,0.00232685,0.2228229,0.1372788,0.01587089,0.01805718,0.0401593,1.79,-3.82,Gradual_distrust
77.25,1.25,73.15,3.04,0.8350871,0.002353024,0.2217674,0.1400243,0.01565746,0.01767536,0.03975793,1.79,-4.1,Gradual_distrust
77.25,1.25,72.83,3.04,0.836957,0.002494817,0.2203317,0.1423785,0.01544044,0.01744304,0.03972752,1.79,-4.42,Gradual_distrust
77.25,1.25,72.33,2.94,0.8391182,0.002706542,0.218355,0.1441749,0.01597687,0.017377,0.03990602,1.69,-4.92,Gradual_distrust
77.25,1.25,71.8,2.93,0.8411743,0.005441751,0.2092486,0.1354132,0.0156639,0.01708779,0.03738102,1.68,-5.45,Gradual_distrust
77.25,1.25,71.23,2.92,0.8220758,0.00582011,0.2419799,0.1321968,0.01456792,0.01750293,0.03440182,1.67,-6.02,Gradual_distrust
77.25,1.25,70.67,2.91,0.8029773,0.006198469,0.2747114,0.1289804,0.01347194,0.01791807,0.03142261,1.66,-6.58,Gradual_distrust
77.25,1.25,70.1,2.9,0.7893053,0.006075544,0.2983062,0.1280351,0.01265596,0.01841875,0.02907097,1.65,-7.15,Gradual_distrust
77.25,1.25,69.52,2.89,0.7762895,0.005799421,0.3213786,0.1268228,0.01193155,0.01840932,0.02657574,1.64,-7.73,Gradual_distrust
77.25,1.25,68.93,2.9,0.7634312,0.006628107,0.3429691,0.1255248,0.01123329,0.01811663,0.02402957,1.65,-8.32,Gradual_distrust
77.25,1.25,68.32,2.88,0.756932,0.008517598,0.3526851,0.1232099,0.01083717,0.01795733,0.02193205,1.63,-8.93,Gradual_distrust
77.25,1.25,67.87,2.88,0.7573617,0.01101494,0.3501163,0.1205978,0.0108446,0.01823635,0.0207209,1.63,-9.38,Gradual_distrust
77.25,1.25,67.38,2.87,0.7617357,0.01423316,0.3377194,0.1145333,0.01125149,0.01991509,0.0192701,1.62,-9.87,Gradual_distrust
77.25,1.25,66.9,2.86,0.7620909,0.0156375,0.3372609,0.1096076,0.01178087,0.02119218,0.01926513,1.61,-10.35,Gradual_distrust
77.25,1.25,66.35,2.85,0.76197,0.01652006,0.3394447,0.1051735,0.01216022,0.02284633,0.01956963,1.6,-10.9,Gradual_distrust
77.25,1.25,65.83,2.87,0.7614813,0.01682407,0.3416085,0.103241,0.01229552,0.02362205,0.01965151,1.62,-11.42,Gradual_distrust
77.25,1.25,65.33,2.85,0.7557755,0.0165923,0.3583472,0.09732996,0.01243374,0.02554724,0.01950821,1.6,-11.92,Gradual_distrust
77.25,1.25,64.77,2.85,0.7530243,0.01693298,0.3671622,0.09445882,0.01243516,0.02656352,0.01948199,1.6,-12.48,Gradual_distrust
77.25,1.25,64.17,2.84,0.7551252,0.01736481,0.3680599,0.09237664,0.01224636,0.02761596,0.01948161,1.59,-13.08,Gradual_distrust
77.25,1.25,63.55,2.83,0.7626019,0.0175429,0.3581853,0.09268751,0.01197892,0.02837215,0.01928113,1.58,-13.7,Gradual_distrust
77.25,1.25,63.12,2.81,0.77216,0.01823787,0.3435993,0.09723055,0.01157366,0.02793914,0.0187107,1.56,-14.13,Gradual_distrust
77.25,1.25,62.78,2.8,0.8935241,0.01183827,0.04159577,0.08652931,0.01319941,0.006827378,0.01007536,1.55,-14.47,Gradual_distrust
77.25,1.25,62.48,2.88,0.8212417,0.01488031,0.2276106,0.07637355,0.009053486,0.01732603,0.01229734,1.63,-14.77,Gradual_distrust
77.25,1.25,62.27,2.84,0.8209613,0.01512025,0.2340223,0.07801212,0.01114091,0.01707976,0.01261982,1.59,-14.98,Gradual_distrust
77.25,1.25,62.03,2.83,0.8206809,0.0153602,0.240434,0.07965068,0.01322834,0.0168335,0.01294231,1.58,-15.22,Gradual_distrust
77.25,1.25,61.73,2.74,0.8302982,0.01535382,0.2267999,0.08489659,0.01464244,0.01648411,0.0129039,1.49,-15.52,Gradual_distrust
77.25,1.25,61.42,2.78,0.8399155,0.01534745,0.2131658,0.0901425,0.01605653,0.01613473,0.0128655,1.53,-15.83,Gradual_distrust
77.25,1.25,61.12,2.68,0.8480182,0.01525505,0.2006107,0.09536491,0.01733929,0.01654369,0.01347575,1.43,-16.13,Gradual_distrust
77.25,1.25,61,2.73,0.8553563,0.01547468,0.1866461,0.09727043,0.01930194,0.01893265,0.01488612,1.48,-16.25,Gradual_distrust
77.25,1.25,60.87,2.81,0.8521554,0.01577774,0.1840178,0.0907457,0.02360731,0.02159053,0.01534342,1.56,-16.38,Gradual_distrust
77.25,1.25,62.97,2.33,0.8483089,0.01586685,0.1856579,0.0848863,0.02769174,0.02211093,0.0151528,1.08,-14.28,Gradual_distrust
77.25,1.25,63,2.34,0.8415017,0.01608941,0.1869173,0.08312116,0.03210573,0.02152638,0.0145637,1.09,-14.25,Gradual_distrust
77.25,1.25,63.03,2.33,0.8270655,0.01740686,0.1858516,0.0803715,0.03885475,0.02084094,0.01455934,1.08,-14.22,Gradual_distrust
77.25,1.25,62.97,2.33,0.8940647,0.01349444,0.05721711,0.08824822,0.01502879,0.01047646,0.01384167,1.08,-14.28,Gradual_distrust
77.25,1.25,62.97,2.24,0.8926362,0.01509518,0.07360766,0.08853961,0.01666346,0.01335015,0.01673291,0.99,-14.28,Gradual_distrust
77.25,1.25,62.82,2.29,0.8895351,0.01739606,0.09144821,0.08592043,0.01906956,0.01629557,0.01920213,1.04,-14.43,Gradual_distrust
77.25,1.25,62.65,2.29,0.8887392,0.01908046,0.0963017,0.08391652,0.02035195,0.01802141,0.02117243,1.04,-14.6,Gradual_distrust
77.25,1.25,62.58,2.3,0.8879433,0.02076487,0.1011552,0.08191259,0.02163434,0.01974726,0.02314273,1.05,-14.67,Gradual_distrust
77.25,1.25,62.57,2.28,0.8861835,0.02350377,0.1067837,0.08009488,0.02321564,0.02154151,0.0242271,1.03,-14.68,Gradual_distrust
77.25,1.25,62.55,2.25,0.8845749,0.02618866,0.1118555,0.07774067,0.02490619,0.02341424,0.02452998,1,-14.7,Gradual_distrust
77.25,1.25,62.52,2.26,0.8808028,0.02900049,0.1203424,0.07468866,0.02649861,0.02516773,0.02386761,1.01,-14.73,Gradual_distrust
77.25,1.25,62.45,2.28,0.8787754,0.03025415,0.1246209,0.07324892,0.02719315,0.02582026,0.02337438,1.03,-14.8,Gradual_distrust
77.25,1.25,62.4,2.21,0.8761078,0.03149124,0.1292303,0.07094417,0.02791184,0.02667195,0.02279338,0.96,-14.85,Gradual_distrust
77.25,1.25,62.43,2.2,0.87341,0.03322375,0.1313649,0.06802396,0.02851004,0.02754779,0.02272625,0.95,-14.82,Gradual_distrust
77.25,1.25,62.43,2.23,0.853671,0.04146475,0.1316154,0.06744835,0.02895858,0.02773503,0.02196749,0.98,-14.82,Gradual_distrust
77.25,1.25,62.42,2.25,0.7538533,0.01933046,0.0881913,0.2020064,0.02217687,0.01857439,0.02311414,1,-14.83,Gradual_distrust
77.25,1.25,62.73,2.25,0.7587979,0.01817879,0.09637915,0.2117211,0.02097154,0.01843088,0.0232789,1,-14.52,Gradual_distrust
77.25,1.25,63.1,2.24,0.7629702,0.0170877,0.1029851,0.220664,0.02011078,0.01808123,0.02361449,0.99,-14.15,Gradual_distrust
77.25,1.25,63.63,2.17,0.7701463,0.0160909,0.110068,0.2244202,0.01953745,0.01768451,0.02299661,0.92,-13.62,Gradual_distrust
77.25,1.25,64.27,2.39,0.7774658,0.01516006,0.1147888,0.2274989,0.01906391,0.01747405,0.02175378,1.14,-12.98,Gradual_distrust
77.25,1.25,64.73,2.26,0.7866708,0.01387193,0.1174139,0.2321424,0.01867522,0.01704547,0.01986059,1.01,-12.52,Gradual_distrust
77.25,1.25,65.18,2.21,0.7976422,0.01299722,0.1219061,0.2287951,0.01828757,0.01723635,0.01853239,0.96,-12.07,Gradual_distrust
77.25,1.25,65.62,2.21,0.8114655,0.01206332,0.1281667,0.2183755,0.01770528,0.01748145,0.01729053,0.96,-11.63,Gradual_distrust
77.25,1.25,66.05,2.31,0.8247127,0.01114916,0.1305967,0.2075256,0.01731379,0.01820531,0.01634544,1.06,-11.2,Gradual_distrust
77.25,1.25,66.4,2.35,0.8305746,0.01115803,0.1315988,0.2023334,0.01718292,0.01850642,0.01602083,1.1,-10.85,Gradual_distrust
77.25,1.25,66.52,2.45,0.8470176,0.01282491,0.1266678,0.1863699,0.0169195,0.01978289,0.01589651,1.2,-10.73,Gradual_distrust
77.25,1.25,66.68,2.44,0.8547205,0.01424733,0.1241395,0.1790346,0.01687097,0.0205582,0.01595615,1.19,-10.57,Gradual_distrust
77.25,1.25,66.88,2.38,0.8599249,0.01633797,0.118166,0.1777093,0.01679865,0.02156965,0.0155856,1.13,-10.37,Gradual_distrust
77.25,1.25,67.02,2.36,0.7726265,0.04211294,0.1641152,0.07148802,0.01879028,0.01387135,0.01348197,1.11,-10.23,Gradual_distrust
77.25,1.25,67.17,2.29,0.7764512,0.04183246,0.1613167,0.0734092,0.01870255,0.01366177,0.01371749,1.04,-10.08,Gradual_distrust
